"Date","Price","Open","High","Low","Vol.","Change %"
"May 01, 1989","3,500.0","3,036.4","3,500.0","3,004.5","107.34M","16.67%"
"Jun 01, 1989","3,477.3","3,500.0","3,645.5","3,390.9","111.09M","-0.65%"
"Jul 01, 1989","3,600.0","3,431.8","3,677.3","3,431.8","77.50M","3.53%"
"Aug 01, 1989","3,977.3","3,600.0","4,100.0","3,577.3","295.09M","10.48%"
"Sep 01, 1989","3,863.6","4,022.7","4,122.7","3,681.8","130.64M","-2.86%"
"Oct 01, 1989","3,772.7","3,872.7","4,318.2","3,754.5","166.12M","-2.35%"
"Nov 01, 1989","3,768.2","3,795.5","3,840.9","3,672.7","41.36M","-0.12%"
"Dec 01, 1989","3,936.4","3,781.8","4,018.2","3,763.6","57.06M","4.46%"
"Jan 01, 1990","3,731.8","3,977.3","4,004.5","3,713.6","44.94M","-5.20%"
"Feb 01, 1990","3,768.2","3,750.0","3,863.6","3,404.5","50.50M","0.98%"
"Mar 01, 1990","3,636.4","3,722.7","3,818.2","3,127.3","79.25M","-3.50%"
"Apr 01, 1990","3,850.0","3,600.0","4,004.5","3,418.2","124.23M","5.87%"
"May 01, 1990","3,918.2","3,840.9","4,018.2","3,804.5","117.86M","1.77%"
"Jun 01, 1990","4,127.3","3,895.5","4,136.4","3,790.9","106.29M","5.34%"
"Jul 01, 1990","3,931.8","4,090.9","4,159.1","3,881.8","106.55M","-4.74%"
"Aug 01, 1990","3,422.7","3,950.0","3,950.0","3,090.9","74.93M","-12.95%"
"Sep 01, 1990","2,545.5","3,431.8","3,440.9","2,500.0","43.76M","-25.63%"
"Oct 01, 1990","2,972.7","2,636.4","3,272.7","2,436.4","67.15M","16.78%"
"Nov 01, 1990","2,627.3","2,954.5","2,959.1","2,500.0","35.72M","-11.62%"
"Dec 01, 1990","2,654.5","2,727.3","2,863.6","2,504.5","44.84M","1.04%"
"Jan 01, 1991","2,827.3","2,650.0","2,918.2","2,563.6","43.81M","6.51%"
"Feb 01, 1991","3,113.6","2,836.4","3,263.6","2,800.0","78.26M","10.13%"
"Mar 01, 1991","2,995.5","3,068.2","3,190.9","2,963.6","44.90M","-3.79%"
"Apr 01, 1991","2,831.8","2,981.8","3,095.5","2,804.5","34.04M","-5.46%"
"May 01, 1991","2,863.6","2,840.9","2,931.8","2,568.2","38.83M","1.12%"
"Jun 01, 1991","2,863.6","2,890.9","2,927.3","2,704.5","35.92M","0.00%"
"Jul 01, 1991","2,845.5","2,909.1","2,977.3","2,759.1","42.63M","-0.63%"
"Aug 01, 1991","2,568.2","2,840.9","2,881.8","2,450.0","31.54M","-9.75%"
"Sep 01, 1991","2,710.0","2,586.4","2,765.0","2,531.8","28.41M","5.52%"
"Oct 01, 1991","2,620.0","2,690.0","2,735.0","2,515.0","22.36M","-3.32%"
"Nov 01, 1991","2,175.0","2,615.0","2,615.0","2,155.0","23.60M","-16.98%"
"Dec 01, 1991","2,050.0","2,175.0","2,215.0","1,990.0","26.68M","-5.75%"
"Jan 01, 1992","2,120.0","2,200.0","2,210.0","1,990.0","19.58M","3.41%"
"Feb 01, 1992","2,040.0","2,145.0","2,215.0","1,975.0","20.88M","-3.77%"
"Mar 01, 1992","2,025.0","2,040.0","2,075.0","1,900.0","28.81M","-0.74%"
"Apr 01, 1992","2,165.0","2,035.0","2,205.0","1,975.0","37.80M","6.91%"
"May 01, 1992","2,160.0","2,155.0","2,265.0","2,025.0","23.40M","-0.23%"
"Jun 01, 1992","2,060.0","2,155.0","2,210.0","1,990.0","27.26M","-4.63%"
"Jul 01, 1992","1,990.0","2,060.0","2,140.0","1,885.0","25.42M","-3.40%"
"Aug 01, 1992","2,100.0","1,985.0","2,145.0","1,675.0","33.82M","5.53%"
"Sep 01, 1992","1,995.0","2,065.0","2,175.0","1,990.0","28.61M","-5.00%"
"Oct 01, 1992","2,015.0","2,005.0","2,070.0","1,935.0","20.66M","1.00%"
"Nov 01, 1992","2,045.0","1,990.0","2,045.0","1,845.0","19.57M","1.49%"
"Dec 01, 1992","2,130.0","2,050.0","2,155.0","2,005.0","24.93M","4.16%"
"Jan 01, 1993","2,050.0","2,130.0","2,140.0","2,015.0","15.38M","-3.76%"
"Feb 01, 1993","1,990.0","2,050.0","2,100.0","1,925.0","18.94M","-2.93%"
"Mar 01, 1993","2,215.0","2,000.0","2,310.0","1,935.0","36.45M","11.31%"
"Apr 01, 1993","2,500.0","2,190.0","2,550.0","2,135.0","57.11M","12.87%"
"May 01, 1993","2,245.0","2,510.0","2,510.0","2,245.0","24.05M","-10.20%"
"Jun 01, 1993","2,145.0","2,245.0","2,400.0","2,120.0","28.32M","-4.45%"
"Jul 01, 1993","2,250.0","2,145.0","2,345.0","2,125.0","25.10M","4.90%"
"Aug 01, 1993","2,285.0","2,225.0","2,295.0","2,150.0","19.93M","1.56%"
"Sep 01, 1993","2,255.0","2,270.0","2,360.0","2,160.0","24.59M","-1.31%"
"Oct 01, 1993","2,460.0","2,275.0","2,500.0","2,225.0","39.56M","9.09%"
"Nov 01, 1993","2,335.0","2,465.0","2,505.0","2,210.0","39.77M","-5.08%"
"Dec 01, 1993","2,755.0","2,370.0","2,785.0","2,345.0","66.68M","17.99%"
"Jan 01, 1994","3,185.0","2,765.0","3,195.0","2,745.0","76.10M","15.61%"
"Feb 01, 1994","3,200.0","3,195.0","3,230.0","2,870.0","54.41M","0.47%"
"Mar 01, 1994","2,925.0","3,220.0","3,220.0","2,925.0","38.85M","-8.59%"
"Apr 01, 1994","2,880.0","2,960.0","3,060.0","2,880.0","20.68M","-1.54%"
"May 01, 1994","3,110.0","2,850.0","3,115.0","2,795.0","22.97M","7.99%"
"Jun 01, 1994","3,025.0","3,120.0","3,220.0","2,960.0","34.71M","-2.73%"
"Jul 01, 1994","2,935.0","3,000.0","3,155.0","2,820.0","24.34M","-2.98%"
"Aug 01, 1994","3,055.0","2,900.0","3,055.0","2,890.0","18.59M","4.09%"
"Sep 01, 1994","2,880.0","3,075.0","3,115.0","2,875.0","20.21M","-5.73%"
"Oct 01, 1994","2,955.0","2,890.0","3,005.0","2,875.0","13.76M","2.60%"
"Nov 01, 1994","2,625.0","2,945.0","2,970.0","2,500.0","35.13M","-11.17%"
"Dec 01, 1994","2,825.0","2,630.0","2,850.0","2,630.0","29.18M","7.62%"
"Jan 01, 1995","2,295.0","2,840.0","2,860.0","2,285.0","24.13M","-18.76%"
"Feb 01, 1995","2,100.0","2,320.0","2,405.0","1,995.0","35.70M","-8.50%"
"Mar 01, 1995","2,175.0","2,120.0","2,260.0","1,995.0","35.99M","3.57%"
"Apr 01, 1995","2,120.0","2,100.0","2,160.0","2,025.0","25.26M","-2.53%"
"May 01, 1995","2,040.0","2,130.0","2,160.0","2,000.0","21.82M","-3.77%"
"Jun 01, 1995","2,035.0","2,060.0","2,135.0","1,865.0","32.71M","-0.25%"
"Jul 01, 1995","2,385.0","2,045.0","2,470.0","2,005.0","39.21M","17.20%"
"Aug 01, 1995","2,670.0","2,360.0","2,815.0","2,355.0","42.69M","11.95%"
"Sep 01, 1995","2,570.0","2,650.0","2,775.0","2,545.0","32.24M","-3.75%"
"Oct 01, 1995","2,300.0","2,575.0","2,665.0","2,285.0","24.34M","-10.51%"
"Nov 01, 1995","2,700.0","2,305.0","2,740.0","2,295.0","30.17M","17.39%"
"Dec 01, 1995","3,095.0","2,750.0","3,115.0","2,725.0","45.14M","14.63%"
"Jan 01, 1996","3,275.0","3,295.0","3,515.0","3,115.0","45.72M","5.82%"
"Feb 01, 1996","3,080.0","3,275.0","3,380.0","3,045.0","28.21M","-5.95%"
"Mar 01, 1996","3,195.0","3,075.0","3,220.0","3,020.0","36.89M","3.73%"
"Apr 01, 1996","3,400.0","3,225.0","3,470.0","3,175.0","55.19M","6.42%"
"May 01, 1996","3,435.0","3,410.0","3,495.0","3,330.0","35.98M","1.03%"
"Jun 01, 1996","3,605.0","3,425.0","3,655.0","3,400.0","57.43M","4.95%"
"Jul 01, 1996","3,375.0","3,630.0","3,630.0","3,340.0","29.04M","-6.38%"
"Aug 01, 1996","3,410.0","3,375.0","3,530.0","3,365.0","18.33M","1.04%"
"Sep 01, 1996","3,515.0","3,415.0","3,520.0","3,390.0","20.57M","3.08%"
"Oct 01, 1996","3,415.0","3,515.0","3,575.0","3,410.0","22.03M","-2.84%"
"Nov 01, 1996","3,645.0","3,380.0","3,705.0","3,360.0","33.63M","6.73%"
"Dec 01, 1996","3,795.0","3,660.0","3,850.0","3,615.0","55.03M","4.12%"
"Jan 01, 1997","4,090.0","3,820.0","4,135.0","3,625.0","75.30M","7.77%"
"Feb 01, 1997","4,355.0","4,050.0","4,590.0","4,010.0","66.77M","6.48%"
"Mar 01, 1997","4,325.0","4,305.0","4,510.0","4,150.0","45.95M","-0.69%"
"Apr 01, 1997","4,620.0","4,300.0","4,640.0","4,260.0","56.69M","6.82%"
"May 01, 1997","4,905.0","4,640.0","5,000.0","4,610.0","72.44M","6.17%"
"Jun 01, 1997","4,995.0","4,945.0","5,050.0","4,850.0","37.70M","1.83%"
"Jul 01, 1997","5,900.0","5,000.0","5,950.0","4,775.0","60.17M","18.12%"
"Aug 01, 1997","5,250.0","6,000.0","6,300.0","5,100.0","52.84M","-11.02%"
"Sep 01, 1997","5,700.0","5,200.0","5,850.0","5,150.0","42.14M","8.57%"
"Oct 01, 1997","4,995.0","5,650.0","6,050.0","4,830.0","47.45M","-12.37%"
"Nov 01, 1997","5,450.0","5,150.0","5,600.0","4,660.0","51.14M","9.11%"
"Dec 01, 1997","5,800.0","5,400.0","6,100.0","5,350.0","48.18M","6.42%"
"Jan 01, 1998","5,850.0","6,000.0","6,350.0","5,550.0","39.25M","0.86%"
"Feb 01, 1998","5,700.0","5,900.0","6,100.0","5,400.0","31.08M","-2.56%"
"Mar 01, 1998","5,650.0","5,700.0","5,900.0","5,200.0","37.80M","-0.88%"
"Apr 01, 1998","5,505.0","5,550.0","5,950.0","5,400.0","44.92M","-2.57%"
"May 01, 1998","5,850.0","5,525.0","5,930.0","5,215.0","40.79M","6.27%"
"Jun 01, 1998","5,975.0","5,805.0","6,020.0","5,410.0","39.11M","2.14%"
"Jul 01, 1998","6,145.0","5,995.0","6,745.0","5,915.0","49.24M","2.85%"
"Aug 01, 1998","5,155.0","6,105.0","6,110.0","5,125.0","47.79M","-16.11%"
"Sep 01, 1998","4,745.0","4,955.0","5,390.0","4,380.0","54.49M","-7.95%"
"Oct 01, 1998","3,700.0","4,645.0","4,670.0","3,615.0","83.45M","-22.02%"
"Nov 01, 1998","4,505.0","3,750.0","4,710.0","3,675.0","53.91M","21.76%"
"Dec 01, 1998","4,115.0","4,505.0","4,570.0","4,105.0","28.64M","-8.66%"
"Jan 01, 1999","4,225.0","4,050.0","4,260.0","3,645.0","54.07M","2.67%"
"Feb 01, 1999","4,490.0","4,270.0","4,610.0","4,055.0","33.02M","6.27%"
"Mar 01, 1999","5,475.0","4,445.0","5,965.0","4,345.0","93.43M","21.94%"
"Apr 01, 1999","5,575.0","5,500.0","6,400.0","5,470.0","60.38M","1.83%"
"May 01, 1999","5,615.0","5,550.0","5,815.0","5,480.0","34.48M","0.72%"
"Jun 01, 1999","6,525.0","5,575.0","6,730.0","5,360.0","74.12M","16.21%"
"Jul 01, 1999","7,295.0","6,675.0","7,840.0","6,605.0","77.03M","11.80%"
"Aug 01, 1999","7,090.0","7,150.0","7,605.0","6,745.0","56.56M","-2.81%"
"Sep 01, 1999","7,955.0","7,055.0","8,630.0","6,995.0","95.92M","12.20%"
"Oct 01, 1999","8,130.0","8,095.0","8,485.0","7,565.0","59.46M","2.20%"
"Nov 01, 1999","9,450.0","8,200.0","9,700.0","8,155.0","83.02M","16.24%"
"Dec 01, 1999","15,150.0","9,350.0","15,150.0","8,950.0","80.63M","60.32%"
"Jan 01, 2000","13,480.0","15,000.0","16,125.0","11,715.0","91.69M","-11.02%"
"Feb 01, 2000","16,250.0","13,750.0","16,625.0","13,450.0","96.80M","20.55%"
"Mar 01, 2000","14,500.0","16,850.0","16,950.0","11,950.0","126.23M","-10.77%"
"Apr 01, 2000","12,410.0","14,490.0","15,100.0","11,450.0","69.89M","-14.41%"
"May 01, 2000","9,750.0","12,210.0","12,700.0","9,260.0","66.39M","-21.43%"
"Jun 01, 2000","9,900.0","9,550.0","11,150.0","9,410.0","57.22M","1.54%"
"Jul 01, 2000","10,070.0","9,930.0","11,260.0","9,850.0","41.76M","1.72%"
"Aug 01, 2000","11,900.0","10,250.0","12,030.0","9,850.0","53.45M","18.17%"
"Sep 01, 2000","10,960.0","12,000.0","12,480.0","10,630.0","47.95M","-7.90%"
"Oct 01, 2000","8,720.0","10,660.0","10,870.0","8,620.0","58.81M","-20.44%"
"Nov 01, 2000","8,360.0","9,050.0","9,360.0","7,820.0","57.62M","-4.13%"
"Dec 01, 2000","7,900.0","8,290.0","9,040.0","7,510.0","48.07M","-5.50%"
"Jan 01, 2001","8,450.0","8,300.0","9,160.0","8,200.0","52.32M","6.96%"
"Feb 01, 2001","8,450.0","8,330.0","8,770.0","7,990.0","43.27M","0.00%"
"Mar 01, 2001","8,900.0","8,250.0","9,560.0","8,000.0","63.74M","5.33%"
"Apr 01, 2001","9,240.0","8,810.0","9,380.0","8,420.0","43.52M","3.82%"
"May 01, 2001","9,170.0","9,440.0","10,340.0","9,130.0","60.31M","-0.76%"
"Jun 01, 2001","8,200.0","9,370.0","9,440.0","8,020.0","50.50M","-10.58%"
"Jul 01, 2001","6,150.0","8,280.0","8,280.0","5,780.0","112.60M","-25.00%"
"Aug 01, 2001","5,290.0","6,250.0","6,560.0","5,230.0","79.13M","-13.98%"
"Sep 01, 2001","4,390.0","5,190.0","5,310.0","4,080.0","91.45M","-17.01%"
"Oct 01, 2001","4,630.0","4,040.0","5,150.0","3,960.0","115.29M","5.47%"
"Nov 01, 2001","5,810.0","4,680.0","6,140.0","4,620.0","88.33M","25.49%"
"Dec 01, 2001","5,990.0","5,840.0","6,260.0","5,500.0","66.10M","3.10%"
"Jan 01, 2002","5,870.0","6,290.0","6,700.0","5,730.0","72.77M","-2.00%"
"Feb 01, 2002","6,080.0","5,970.0","6,370.0","5,520.0","58.31M","3.58%"
"Mar 01, 2002","6,700.0","6,210.0","7,320.0","6,180.0","80.08M","10.20%"
"Apr 01, 2002","6,900.0","6,750.0","7,300.0","6,700.0","66.01M","2.99%"
"May 01, 2002","7,200.0","6,910.0","7,460.0","6,730.0","53.07M","4.35%"
"Jun 01, 2002","6,330.0","7,170.0","7,170.0","5,800.0","76.11M","-12.08%"
"Jul 01, 2002","5,410.0","6,230.0","6,360.0","5,210.0","105.76M","-14.53%"
"Aug 01, 2002","5,170.0","5,500.0","5,600.0","4,950.0","84.11M","-4.44%"
"Sep 01, 2002","5,110.0","5,110.0","5,570.0","4,810.0","72.09M","-1.16%"
"Oct 01, 2002","5,270.0","5,100.0","5,590.0","4,900.0","67.69M","3.13%"
"Nov 01, 2002","5,420.0","5,300.0","5,530.0","4,850.0","65.94M","2.85%"
"Dec 01, 2002","4,960.0","5,440.0","5,520.0","4,960.0","55.38M","-8.49%"
"Jan 01, 2003","4,710.0","5,110.0","5,130.0","4,620.0","65.83M","-5.04%"
"Feb 01, 2003","4,490.0","4,720.0","4,840.0","4,430.0","57.39M","-4.67%"
"Mar 01, 2003","4,200.0","4,500.0","4,600.0","4,070.0","67.77M","-6.46%"
"Apr 01, 2003","2,900.0","4,100.0","4,240.0","2,720.0","149.53M","-30.95%"
"May 01, 2003","3,180.0","2,940.0","3,190.0","2,775.0","136.06M","9.66%"
"Jun 01, 2003","3,380.0","3,250.0","3,590.0","3,220.0","100.69M","6.29%"
"Jul 01, 2003","3,730.0","3,350.0","4,050.0","3,350.0","143.24M","10.36%"
"Aug 01, 2003","3,840.0","3,820.0","3,880.0","3,500.0","60.37M","2.95%"
"Sep 01, 2003","3,900.0","3,840.0","4,450.0","3,830.0","120.21M","1.56%"
"Oct 01, 2003","3,830.0","3,850.0","4,280.0","3,720.0","112.58M","-1.79%"
"Nov 01, 2003","3,800.0","3,980.0","4,080.0","3,650.0","67.50M","-0.78%"
"Dec 01, 2003","3,710.0","3,780.0","3,830.0","3,490.0","68.18M","-2.37%"
"Jan 01, 2004","4,250.0","3,800.0","4,470.0","3,760.0","140.51M","14.56%"
"Feb 01, 2004","4,460.0","4,240.0","4,610.0","4,150.0","92.98M","4.94%"
"Mar 01, 2004","4,360.0","4,500.0","4,670.0","4,120.0","101.08M","-2.24%"
"Apr 01, 2004","4,270.0","4,350.0","4,710.0","4,240.0","115.58M","-2.06%"
"May 01, 2004","4,020.0","4,320.0","4,340.0","3,880.0","82.34M","-5.85%"
"Jun 01, 2004","4,110.0","4,020.0","4,130.0","3,910.0","66.75M","2.24%"
"Jul 01, 2004","3,910.0","4,120.0","4,200.0","3,800.0","75.08M","-4.87%"
"Aug 01, 2004","3,780.0","3,920.0","3,920.0","3,550.0","80.81M","-3.32%"
"Sep 01, 2004","3,760.0","3,770.0","3,960.0","3,700.0","67.85M","-0.53%"
"Oct 01, 2004","3,690.0","3,800.0","3,920.0","3,620.0","61.94M","-1.86%"
"Nov 01, 2004","3,750.0","3,700.0","3,830.0","3,650.0","62.37M","1.63%"
"Dec 01, 2004","3,960.0","3,690.0","3,990.0","3,670.0","90.80M","5.60%"
"Jan 01, 2005","3,840.0","3,970.0","4,090.0","3,750.0","97.04M","-3.03%"
"Feb 01, 2005","3,990.0","3,850.0","4,010.0","3,770.0","64.00M","3.91%"
"Mar 01, 2005","4,270.0","3,990.0","4,420.0","3,960.0","161.95M","7.02%"
"Apr 01, 2005","3,920.0","4,240.0","4,410.0","3,830.0","111.86M","-8.20%"
"May 01, 2005","4,060.0","3,850.0","4,140.0","3,850.0","64.98M","3.57%"
"Jun 01, 2005","3,820.0","4,040.0","4,080.0","3,770.0","78.38M","-5.91%"
"Jul 01, 2005","3,710.0","3,830.0","4,010.0","3,660.0","84.13M","-2.88%"
"Aug 01, 2005","3,700.0","3,700.0","3,840.0","3,660.0","109.58M","-0.27%"
"Sep 01, 2005","3,730.0","3,710.0","4,100.0","3,700.0","128.70M","0.81%"
"Oct 01, 2005","3,760.0","3,770.0","3,970.0","3,710.0","116.30M","0.80%"
"Nov 01, 2005","4,450.0","3,800.0","4,580.0","3,770.0","169.98M","18.35%"
"Dec 01, 2005","4,820.0","4,430.0","5,020.0","4,250.0","151.48M","8.31%"
"Jan 01, 2006","5,700.0","4,850.0","6,040.0","4,700.0","224.98M","18.26%"
"Feb 01, 2006","5,530.0","5,710.0","5,970.0","5,240.0","171.75M","-2.98%"
"Mar 01, 2006","5,450.0","5,470.0","5,660.0","5,220.0","95.64M","-1.45%"
"Apr 01, 2006","5,720.0","5,470.0","6,200.0","5,420.0","169.61M","4.95%"
"May 01, 2006","5,010.0","5,600.0","5,750.0","5,000.0","154.45M","-12.41%"
"Jun 01, 2006","5,050.0","5,080.0","5,240.0","4,660.0","134.15M","0.80%"
"Jul 01, 2006","5,280.0","5,070.0","5,320.0","4,610.0","103.08M","4.55%"
"Aug 01, 2006","5,080.0","5,220.0","5,360.0","4,940.0","124.29M","-3.79%"
"Sep 01, 2006","4,780.0","5,110.0","5,180.0","4,690.0","87.63M","-5.91%"
"Oct 01, 2006","4,850.0","4,650.0","4,970.0","4,340.0","190.21M","1.46%"
"Nov 01, 2006","4,580.0","4,820.0","4,860.0","4,480.0","108.51M","-5.57%"
"Dec 01, 2006","5,100.0","4,610.0","5,190.0","4,470.0","124.36M","11.35%"
"Jan 01, 2007","5,550.0","5,140.0","5,830.0","5,120.0","143.96M","8.82%"
"Feb 01, 2007","6,170.0","5,570.0","6,540.0","5,560.0","147.65M","11.17%"
"Mar 01, 2007","5,990.0","6,180.0","6,290.0","5,650.0","157.53M","-2.92%"
"Apr 01, 2007","6,420.0","5,980.0","6,660.0","5,860.0","153.68M","7.18%"
"May 01, 2007","7,010.0","6,340.0","7,190.0","6,260.0","143.44M","9.19%"
"Jun 01, 2007","6,330.0","7,000.0","7,030.0","6,180.0","127.37M","-9.70%"
"Jul 01, 2007","6,310.0","6,350.0","6,580.0","6,140.0","135.28M","-0.32%"
"Aug 01, 2007","5,580.0","6,260.0","6,260.0","5,050.0","162.03M","-11.57%"
"Sep 01, 2007","5,570.0","5,490.0","5,920.0","5,260.0","124.15M","-0.18%"
"Oct 01, 2007","5,640.0","5,590.0","5,930.0","5,100.0","135.26M","1.26%"
"Nov 01, 2007","6,010.0","5,740.0","6,090.0","5,150.0","154.52M","6.56%"
"Dec 01, 2007","6,200.0","6,080.0","6,410.0","5,740.0","151.52M","3.16%"
"Jan 01, 2008","5,220.0","5,930.0","6,300.0","4,870.0","242.31M","-15.81%"
"Feb 01, 2008","4,990.0","5,020.0","5,370.0","4,540.0","213.24M","-4.41%"
"Mar 01, 2008","3,970.0","4,830.0","4,980.0","3,910.0","166.67M","-20.44%"
"Apr 01, 2008","4,780.0","4,010.0","4,910.0","4,000.0","142.56M","20.40%"
"May 01, 2008","5,280.0","4,810.0","5,350.0","4,560.0","145.87M","10.46%"
"Jun 01, 2008","4,640.0","5,360.0","5,560.0","4,620.0","164.60M","-12.12%"
"Jul 01, 2008","4,120.0","4,660.0","4,710.0","4,050.0","158.63M","-11.21%"
"Aug 01, 2008","4,240.0","4,070.0","4,430.0","4,000.0","112.66M","2.91%"
"Sep 01, 2008","3,170.0","4,150.0","4,190.0","3,120.0","152.25M","-25.24%"
"Oct 01, 2008","2,220.0","3,270.0","3,280.0","1,766.0","361.58M","-29.97%"
"Nov 01, 2008","1,843.0","2,300.0","2,580.0","1,766.0","208.57M","-16.98%"
"Dec 01, 2008","1,922.0","1,860.0","1,980.0","1,717.0","164.85M","4.29%"
"Jan 01, 2009","1,780.0","1,995.0","2,335.0","1,746.0","209.62M","-7.39%"
"Feb 01, 2009","1,668.0","1,781.0","1,919.0","1,491.0","166.28M","-6.29%"
