"Date","Price","Open","High","Low","Vol.","Change %"
"May 01, 1998","5,700.0","5,750.0","5,800.0","5,300.0","18.82M","-1.72%"
"Jun 01, 1998","5,750.0","5,700.0","5,850.0","4,980.0","30.69M","0.88%"
"Jul 01, 1998","6,250.0","5,750.0","6,400.0","5,650.0","42.36M","8.70%"
"Aug 01, 1998","5,350.0","6,150.0","6,200.0","5,100.0","28.69M","-14.40%"
"Sep 01, 1998","4,975.0","5,150.0","5,700.0","4,975.0","31.59M","-7.01%"
"Oct 01, 1998","4,560.0","4,925.0","5,400.0","4,095.0","43.27M","-8.34%"
"Nov 01, 1998","4,600.0","4,575.0","5,200.0","4,475.0","30.26M","0.88%"
"Dec 01, 1998","4,360.0","4,600.0","4,660.0","4,270.0","44.88M","-5.22%"
"Jan 01, 1999","4,690.0","4,350.0","4,700.0","4,270.0","49.30M","7.57%"
"Feb 01, 1999","4,890.0","4,720.0","4,935.0","4,545.0","44.54M","4.26%"
"Mar 01, 1999","5,800.0","4,990.0","6,000.0","4,855.0","79.38M","18.61%"
"Apr 01, 1999","6,500.0","5,900.0","6,650.0","5,800.0","87.61M","12.07%"
"May 01, 1999","6,000.0","6,500.0","6,850.0","5,650.0","65.54M","-7.69%"
"Jun 01, 1999","7,050.0","6,050.0","7,200.0","5,950.0","77.25M","17.50%"
"Jul 01, 1999","7,300.0","7,350.0","8,000.0","6,750.0","78.03M","3.55%"
"Aug 01, 1999","6,150.0","7,200.0","7,250.0","6,150.0","54.26M","-15.75%"
"Sep 01, 1999","6,550.0","6,250.0","6,750.0","5,900.0","42.78M","6.50%"
"Oct 01, 1999","8,000.0","6,450.0","8,000.0","6,450.0","90.50M","22.14%"
"Nov 01, 1999","9,150.0","8,100.0","9,700.0","8,050.0","171.45M","14.38%"
"Dec 01, 1999","8,750.0","8,850.0","8,950.0","8,150.0","81.06M","-4.37%"
"Jan 01, 2000","8,100.0","8,950.0","9,100.0","7,600.0","69.94M","-7.43%"
"Feb 01, 2000","7,600.0","8,050.0","8,450.0","7,250.0","67.74M","-6.17%"
"Mar 01, 2000","8,150.0","7,650.0","8,400.0","6,550.0","82.39M","7.24%"
"Apr 01, 2000","6,700.0","8,150.0","8,150.0","6,450.0","70.14M","-17.79%"
"May 01, 2000","6,400.0","6,750.0","7,350.0","5,900.0","63.16M","-4.48%"
"Jun 01, 2000","7,050.0","6,450.0","7,300.0","6,400.0","67.01M","10.16%"
"Jul 01, 2000","6,550.0","7,200.0","8,000.0","6,250.0","66.21M","-7.09%"
"Aug 01, 2000","6,350.0","6,650.0","6,750.0","5,850.0","70.09M","-3.05%"
"Sep 01, 2000","5,300.0","6,450.0","6,650.0","5,200.0","61.27M","-16.54%"
"Oct 01, 2000","4,965.0","5,350.0","6,100.0","4,790.0","85.12M","-6.32%"
"Nov 01, 2000","4,775.0","5,000.0","5,150.0","4,445.0","78.70M","-3.83%"
"Dec 01, 2000","4,115.0","4,675.0","4,835.0","4,065.0","63.89M","-13.82%"
"Jan 01, 2001","4,050.0","4,215.0","4,505.0","3,650.0","70.94M","-1.58%"
"Feb 01, 2001","3,840.0","3,950.0","4,235.0","3,630.0","84.17M","-5.19%"
"Mar 01, 2001","4,000.0","3,825.0","4,420.0","3,455.0","86.41M","4.17%"
"Apr 01, 2001","3,925.0","3,900.0","4,190.0","3,675.0","79.78M","-1.88%"
"May 01, 2001","3,680.0","4,075.0","4,510.0","3,660.0","103.59M","-6.24%"
"Jun 01, 2001","3,250.0","3,705.0","3,730.0","3,125.0","101.25M","-11.68%"
"Jul 01, 2001","3,205.0","3,295.0","3,525.0","3,035.0","70.89M","-1.38%"
"Aug 01, 2001","2,700.0","3,250.0","3,375.0","2,605.0","64.33M","-15.76%"
"Sep 01, 2001","2,780.0","2,750.0","2,810.0","2,280.0","84.35M","2.96%"
"Oct 01, 2001","2,520.0","2,800.0","3,000.0","2,490.0","110.97M","-9.35%"
"Nov 01, 2001","2,550.0","2,580.0","2,660.0","2,300.0","118.32M","1.19%"
"Dec 01, 2001","2,135.0","2,450.0","2,480.0","1,915.0","130.09M","-16.27%"
"Jan 01, 2002","2,020.0","2,185.0","2,335.0","1,885.0","90.40M","-5.39%"
"Feb 01, 2002","2,135.0","1,975.0","2,135.0","1,875.0","75.90M","5.69%"
"Mar 01, 2002","2,520.0","2,160.0","2,710.0","2,090.0","138.90M","18.03%"
"Apr 01, 2002","2,525.0","2,470.0","2,655.0","2,265.0","101.73M","0.20%"
"May 01, 2002","2,835.0","2,515.0","2,915.0","2,365.0","130.94M","12.28%"
"Jun 01, 2002","2,465.0","2,800.0","2,980.0","2,355.0","104.81M","-13.05%"
"Jul 01, 2002","2,450.0","2,530.0","2,615.0","2,280.0","98.22M","-0.61%"
"Aug 01, 2002","2,330.0","2,425.0","2,545.0","2,305.0","55.67M","-4.90%"
"Sep 01, 2002","2,025.0","2,330.0","2,350.0","1,965.0","70.01M","-13.09%"
"Oct 01, 2002","2,245.0","2,025.0","2,395.0","1,985.0","84.05M","10.86%"
"Nov 01, 2002","2,410.0","2,275.0","2,470.0","2,185.0","76.31M","7.35%"
"Dec 01, 2002","2,155.0","2,385.0","2,475.0","2,140.0","62.96M","-10.58%"
"Jan 01, 2003","2,010.0","2,200.0","2,255.0","2,000.0","90.82M","-6.73%"
"Feb 01, 2003","2,140.0","2,015.0","2,250.0","1,970.0","103.99M","6.47%"
"Mar 01, 2003","2,015.0","2,145.0","2,225.0","1,995.0","75.40M","-5.84%"
"Apr 01, 2003","2,090.0","2,005.0","2,150.0","2,000.0","81.49M","3.72%"
"May 01, 2003","2,060.0","2,050.0","2,320.0","2,035.0","70.25M","-1.44%"
"Jun 01, 2003","2,355.0","2,155.0","2,455.0","2,140.0","83.70M","14.32%"
"Jul 01, 2003","2,495.0","2,390.0","2,765.0","2,375.0","98.99M","5.94%"
"Aug 01, 2003","2,570.0","2,510.0","2,680.0","2,395.0","65.31M","3.01%"
"Sep 01, 2003","2,530.0","2,595.0","2,705.0","2,465.0","80.43M","-1.56%"
"Oct 01, 2003","2,455.0","2,530.0","2,730.0","2,425.0","95.89M","-2.96%"
"Nov 01, 2003","2,625.0","2,505.0","2,670.0","2,220.0","108.47M","6.92%"
"Dec 01, 2003","2,585.0","2,610.0","2,715.0","2,450.0","80.12M","-1.52%"
"Jan 01, 2004","2,425.0","2,650.0","2,690.0","2,420.0","61.79M","-6.19%"
"Feb 01, 2004","2,530.0","2,445.0","2,565.0","2,335.0","58.46M","4.33%"
"Mar 01, 2004","2,950.0","2,535.0","2,960.0","2,520.0","94.64M","16.60%"
"Apr 01, 2004","2,900.0","2,925.0","3,170.0","2,760.0","82.40M","-1.69%"
"May 01, 2004","2,725.0","2,880.0","2,885.0","2,490.0","69.39M","-6.03%"
"Jun 01, 2004","2,915.0","2,730.0","2,920.0","2,650.0","63.62M","6.97%"
"Jul 01, 2004","2,775.0","2,920.0","2,990.0","2,600.0","92.14M","-4.80%"
"Aug 01, 2004","2,370.0","2,775.0","2,800.0","2,360.0","73.93M","-14.59%"
"Sep 01, 2004","2,195.0","2,390.0","2,480.0","2,090.0","125.17M","-7.38%"
"Oct 01, 2004","2,250.0","2,185.0","2,330.0","2,185.0","87.55M","2.51%"
"Nov 01, 2004","2,310.0","2,260.0","2,415.0","2,250.0","80.48M","2.67%"
"Dec 01, 2004","2,300.0","2,290.0","2,370.0","2,230.0","73.77M","-0.43%"
"Jan 01, 2005","2,185.0","2,305.0","2,305.0","2,110.0","68.10M","-5.00%"
"Feb 01, 2005","2,265.0","2,175.0","2,310.0","2,095.0","83.21M","3.66%"
"Mar 01, 2005","2,345.0","2,265.0","2,405.0","2,245.0","83.98M","3.53%"
"Apr 01, 2005","2,210.0","2,320.0","2,430.0","2,110.0","86.98M","-5.76%"
"May 01, 2005","2,220.0","2,165.0","2,260.0","2,150.0","68.28M","0.45%"
"Jun 01, 2005","2,375.0","2,195.0","2,395.0","2,190.0","66.50M","6.98%"
"Jul 01, 2005","2,435.0","2,365.0","2,475.0","2,355.0","74.17M","2.53%"
"Aug 01, 2005","2,400.0","2,445.0","2,530.0","2,365.0","91.63M","-1.44%"
"Sep 01, 2005","2,790.0","2,410.0","2,965.0","2,375.0","125.36M","16.25%"
"Oct 01, 2005","2,730.0","2,890.0","2,900.0","2,575.0","117.66M","-2.15%"
"Nov 01, 2005","2,710.0","2,775.0","2,970.0","2,710.0","108.68M","-0.73%"
"Dec 01, 2005","2,680.0","2,690.0","2,740.0","2,620.0","120.03M","-1.11%"
"Jan 01, 2006","2,720.0","2,705.0","2,875.0","2,585.0","113.08M","1.49%"
"Feb 01, 2006","2,530.0","2,685.0","2,705.0","2,490.0","117.68M","-6.99%"
"Mar 01, 2006","2,525.0","2,510.0","2,670.0","2,500.0","112.83M","-0.20%"
"Apr 01, 2006","2,550.0","2,540.0","2,615.0","2,495.0","101.60M","0.99%"
"May 01, 2006","2,745.0","2,560.0","2,910.0","2,535.0","198.13M","7.65%"
"Jun 01, 2006","2,805.0","2,785.0","2,880.0","2,540.0","117.98M","2.19%"
"Jul 01, 2006","2,995.0","2,830.0","3,000.0","2,730.0","112.97M","6.77%"
"Aug 01, 2006","2,965.0","3,000.0","3,065.0","2,775.0","112.19M","-1.00%"
"Sep 01, 2006","2,900.0","2,945.0","3,010.0","2,775.0","79.90M","-2.19%"
"Oct 01, 2006","2,945.0","2,915.0","3,200.0","2,910.0","128.69M","1.55%"
"Nov 01, 2006","2,930.0","2,985.0","2,985.0","2,780.0","107.41M","-0.51%"
"Dec 01, 2006","2,930.0","2,930.0","3,035.0","2,880.0","80.44M","0.00%"
"Jan 01, 2007","3,010.0","2,995.0","3,185.0","2,985.0","89.67M","2.73%"
"Feb 01, 2007","3,140.0","3,015.0","3,400.0","3,005.0","138.25M","4.32%"
"Mar 01, 2007","3,115.0","3,145.0","3,175.0","2,910.0","123.17M","-0.80%"
"Apr 01, 2007","2,980.0","3,125.0","3,190.0","2,960.0","94.43M","-4.33%"
"May 01, 2007","2,865.0","2,985.0","3,115.0","2,750.0","151.39M","-3.86%"
"Jun 01, 2007","2,735.0","2,845.0","2,865.0","2,655.0","154.14M","-4.54%"
"Jul 01, 2007","2,575.0","2,730.0","2,770.0","2,545.0","126.63M","-5.85%"
"Aug 01, 2007","2,690.0","2,545.0","2,700.0","2,405.0","144.23M","4.47%"
"Sep 01, 2007","2,685.0","2,650.0","2,745.0","2,540.0","91.83M","-0.19%"
"Oct 01, 2007","2,640.0","2,645.0","2,820.0","2,490.0","108.76M","-1.68%"
"Nov 01, 2007","2,525.0","2,625.0","2,675.0","2,380.0","135.79M","-4.36%"
"Dec 01, 2007","2,795.0","2,525.0","2,815.0","2,485.0","135.21M","10.69%"
"Jan 01, 2008","2,540.0","2,695.0","2,710.0","2,380.0","119.01M","-9.12%"
"Feb 01, 2008","2,270.0","2,505.0","2,610.0","2,260.0","99.78M","-10.63%"
"Mar 01, 2008","2,150.0","2,265.0","2,380.0","2,035.0","131.87M","-5.29%"
"Apr 01, 2008","2,240.0","2,170.0","2,350.0","2,145.0","89.88M","4.19%"
"May 01, 2008","2,560.0","2,245.0","2,580.0","2,145.0","139.38M","14.29%"
"Jun 01, 2008","2,600.0","2,535.0","2,615.0","2,425.0","118.37M","1.56%"
"Jul 01, 2008","2,765.0","2,600.0","2,795.0","2,485.0","153.79M","6.35%"
"Aug 01, 2008","2,710.0","2,770.0","2,905.0","2,560.0","138.65M","-1.99%"
"Sep 01, 2008","2,345.0","2,660.0","2,730.0","2,260.0","120.18M","-13.47%"
"Oct 01, 2008","1,960.0","2,340.0","2,490.0","1,855.0","219.85M","-16.42%"
"Nov 01, 2008","2,075.0","2,085.0","2,345.0","1,925.0","135.66M","5.87%"
"Dec 01, 2008","2,340.0","2,085.0","2,520.0","2,055.0","162.36M","12.77%"
"Jan 01, 2009","2,200.0","2,490.0","2,490.0","2,130.0","119.81M","-5.98%"
"Feb 01, 2009","2,125.0","2,170.0","2,220.0","2,015.0","91.59M","-3.41%"
"Mar 01, 2009","1,865.0","2,080.0","2,130.0","1,695.0","168.79M","-12.24%"
"Apr 01, 2009","1,840.0","1,905.0","1,975.0","1,810.0","118.61M","-1.34%"
"May 01, 2009","1,980.0","1,850.0","2,055.0","1,825.0","94.23M","7.61%"
"Jun 01, 2009","1,960.0","1,960.0","2,015.0","1,840.0","136.03M","-1.01%"
"Jul 01, 2009","1,955.0","1,960.0","1,975.0","1,830.0","99.46M","-0.26%"
"Aug 01, 2009","2,080.0","1,950.0","2,090.0","1,890.0","91.88M","6.39%"
"Sep 01, 2009","2,080.0","2,055.0","2,185.0","2,025.0","87.94M","0.00%"
"Oct 01, 2009","1,875.0","2,070.0","2,070.0","1,835.0","115.80M","-9.86%"
"Nov 01, 2009","937.5","932.5","950.0","897.5","188.34M","-50.00%"
"Dec 01, 2009","912.5","925.0","970.0","907.5","174.63M","-2.67%"
"Jan 01, 2010","952.5","928.8","1,018.8","926.2","181.71M","4.38%"
"Feb 01, 2010","967.5","961.2","1,008.8","952.5","176.68M","1.57%"
"Mar 01, 2010","985.0","971.2","992.5","956.2","186.17M","1.81%"
"Apr 01, 2010","956.2","995.0","1,010.0","952.5","227.96M","-2.92%"
"May 01, 2010","921.2","946.2","987.5","912.5","255.57M","-3.66%"
"Jun 01, 2010","910.0","923.8","941.2","895.0","201.64M","-1.22%"
"Jul 01, 2010","897.5","900.0","947.5","895.0","167.59M","-1.37%"
"Aug 01, 2010","906.2","896.2","945.0","895.0","187.45M","0.97%"
"Sep 01, 2010","911.2","905.0","965.0","902.5","177.85M","0.55%"
"Oct 01, 2010","913.8","910.0","943.8","901.3","180.30M","0.28%"
"Nov 01, 2010","947.5","913.8","986.3","902.5","190.30M","3.69%"
"Dec 01, 2010","918.8","946.3","963.8","913.8","268.67M","-3.03%"
"Jan 01, 2011","952.5","931.3","967.5","926.3","173.06M","3.67%"
"Feb 01, 2011","997.5","951.3","1,030.0","945.0","218.14M","4.72%"
"Mar 01, 2011","933.8","1,003.8","1,042.5","805.0","329.32M","-6.39%"
"Apr 01, 2011","936.3","943.8","963.8","912.5","156.88M","0.27%"
"May 01, 2011","955.0","937.5","970.0","937.5","162.36M","2.00%"
"Jun 01, 2011","966.3","960.0","978.8","933.8","167.77M","1.18%"
"Jul 01, 2011","950.0","967.5","985.0","947.5","128.45M","-1.68%"
"Aug 01, 2011","888.8","955.0","960.0","868.8","222.79M","-6.45%"
"Sep 01, 2011","932.5","892.5","942.5","890.0","195.04M","4.92%"
"Oct 01, 2011","1,007.5","915.0","1,020.0","896.3","254.08M","8.04%"
"Nov 01, 2011","943.8","1,007.5","1,021.3","932.5","179.47M","-6.33%"
"Dec 01, 2011","983.8","950.0","993.8","935.0","150.65M","4.24%"
"Jan 01, 2012","952.5","988.8","1,003.8","942.5","146.73M","-3.18%"
"Feb 01, 2012","958.8","960.0","967.5","930.0","203.20M","0.66%"
"Mar 01, 2012","938.8","962.5","987.5","926.3","205.87M","-2.09%"
"Apr 01, 2012","906.3","942.5","942.5","901.3","140.06M","-3.46%"
"May 01, 2012","845.0","903.8","906.3","840.0","187.01M","-6.76%"
"Jun 01, 2012","925.0","841.3","930.0","817.5","227.45M","9.47%"
"Jul 01, 2012","908.8","915.0","955.0","888.8","161.61M","-1.76%"
"Aug 01, 2012","903.8","906.3","962.5","903.8","159.06M","-0.55%"
