"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 01, 1997","1,356.7","1,405.0","1,436.7","1,333.3","28.00M","-3.78%"
"Aug 01, 1997","1,050.0","1,350.0","1,350.0","1,035.0","34.83M","-22.61%"
"Sep 01, 1997","1,010.0","1,041.7","1,141.7","993.3","38.41M","-3.81%"
"Oct 01, 1997","670.0","983.3","986.7","650.0","47.23M","-33.66%"
"Nov 01, 1997","650.0","666.7","708.3","546.7","45.60M","-2.99%"
"Dec 01, 1997","575.0","650.0","666.7","465.0","35.55M","-11.54%"
"Jan 01, 1998","676.7","591.7","891.7","468.3","66.04M","17.69%"
"Feb 01, 1998","548.3","663.3","691.7","543.3","47.60M","-18.97%"
"Mar 01, 1998","546.7","550.0","591.7","490.0","46.67M","-0.29%"
"Apr 01, 1998","558.3","546.7","590.0","485.0","36.23M","2.12%"
"May 01, 1998","663.3","546.7","673.3","521.7","56.53M","18.81%"
"Jun 01, 1998","805.0","646.7","805.0","646.7","57.95M","21.36%"
"Jul 01, 1998","720.0","813.3","933.3","681.7","61.17M","-10.56%"
"Aug 01, 1998","571.7","703.3","755.0","508.3","29.13M","-20.60%"
"Sep 01, 1998","506.7","550.0","616.7","491.7","39.95M","-11.37%"
"Oct 01, 1998","566.7","513.3","591.7","478.3","39.02M","11.84%"
"Nov 01, 1998","666.7","573.3","691.7","533.3","37.03M","17.65%"
"Dec 01, 1998","700.0","666.7","705.0","625.0","30.79M","4.99%"
"Jan 01, 1999","745.0","700.0","830.0","666.7","52.38M","6.43%"
"Feb 01, 1999","695.0","755.0","768.3","663.3","34.18M","-6.71%"
"Mar 01, 1999","933.3","696.7","1,028.3","650.0","102.25M","34.29%"
"Apr 01, 1999","988.3","900.0","1,036.7","870.0","79.31M","5.89%"
"May 01, 1999","938.3","1,018.3","1,150.0","883.3","61.09M","-5.06%"
"Jun 01, 1999","1,255.0","938.3","1,273.3","935.0","73.89M","33.75%"
"Jul 01, 1999","1,311.7","1,258.3","1,360.0","1,116.7","69.91M","4.52%"
"Aug 01, 1999","1,150.0","1,283.3","1,320.0","1,060.0","53.71M","-12.33%"
"Sep 01, 1999","1,333.3","1,183.3","1,498.3","1,171.7","68.55M","15.94%"
"Oct 01, 1999","1,900.0","1,350.0","1,916.7","1,316.7","117.04M","42.50%"
"Nov 01, 1999","2,350.0","1,950.0","2,600.0","1,783.3","143.93M","23.68%"
"Dec 01, 1999","2,333.3","2,316.7","2,566.7","2,150.0","75.29M","-0.71%"
"Jan 01, 2000","2,033.3","2,400.0","2,516.7","2,016.7","79.50M","-12.86%"
"Feb 01, 2000","1,700.0","2,033.3","2,200.0","1,666.7","85.26M","-16.39%"
"Mar 01, 2000","1,398.3","1,666.7","1,816.7","1,316.7","106.34M","-17.75%"
"Apr 01, 2000","2,066.7","1,381.7","2,350.0","1,376.7","219.12M","47.80%"
"May 01, 2000","1,833.3","2,066.7","2,200.0","1,530.0","116.79M","-11.29%"
"Jun 01, 2000","1,700.0","1,833.3","1,983.3","1,445.0","93.84M","-7.27%"
"Jul 01, 2000","1,416.7","1,716.7","1,816.7","1,416.7","70.75M","-16.66%"
"Aug 01, 2000","1,400.0","1,416.7","1,543.3","1,158.3","118.50M","-1.18%"
"Sep 01, 2000","1,183.3","1,416.7","1,425.0","1,070.0","99.76M","-15.48%"
"Oct 01, 2000","853.3","1,150.0","1,241.7","840.0","105.00M","-27.89%"
"Nov 01, 2000","870.0","866.7","1,016.7","770.0","94.65M","1.96%"
"Dec 01, 2000","918.3","866.7","1,158.3","861.7","118.57M","5.55%"
"Jan 01, 2001","928.3","921.7","1,108.3","908.3","95.24M","1.09%"
"Feb 01, 2001","833.3","933.3","950.0","826.7","69.50M","-10.23%"
"Mar 01, 2001","678.3","831.7","843.3","633.3","142.81M","-18.60%"
"Apr 01, 2001","831.7","683.3","833.3","605.0","176.76M","22.62%"
"May 01, 2001","966.7","850.0","1,046.7","838.3","187.17M","16.23%"
"Jun 01, 2001","970.0","983.3","1,075.0","881.7","179.52M","0.34%"
"Jul 01, 2001","756.7","936.7","950.0","741.7","98.13M","-21.99%"
"Aug 01, 2001","565.0","765.0","833.3","556.7","133.13M","-25.33%"
"Sep 01, 2001","543.3","565.0","645.0","480.0","200.31M","-3.84%"
"Oct 01, 2001","538.3","473.3","593.3","470.0","208.00M","-0.92%"
"Nov 01, 2001","515.0","540.0","580.0","490.0","88.26M","-4.33%"
"Dec 01, 2001","408.3","518.3","530.0","400.0","119.16M","-20.72%"
"Jan 01, 2002","405.0","416.7","441.7","375.0","178.55M","-0.81%"
"Feb 01, 2002","403.3","393.3","416.7","338.3","149.21M","-0.42%"
"Mar 01, 2002","575.0","416.7","638.3","410.0","317.22M","42.57%"
"Apr 01, 2002","560.0","570.0","608.3","493.3","139.03M","-2.61%"
"May 01, 2002","736.7","560.0","755.0","536.7","213.77M","31.55%"
"Jun 01, 2002","616.7","778.3","820.0","565.0","265.96M","-16.29%"
"Jul 01, 2002","630.0","610.0","643.3","566.7","223.72M","2.16%"
"Aug 01, 2002","570.0","638.3","638.3","510.0","184.96M","-9.52%"
"Sep 01, 2002","633.3","566.7","641.7","508.3","226.87M","11.11%"
"Oct 01, 2002","600.0","633.3","658.3","536.7","230.35M","-5.26%"
"Nov 01, 2002","673.3","616.7","695.0","495.0","338.30M","12.22%"
"Dec 01, 2002","641.7","673.3","725.0","620.0","156.51M","-4.69%"
"Jan 01, 2003","586.7","658.3","658.3","585.0","131.61M","-8.57%"
"Feb 01, 2003","618.3","570.0","663.3","570.0","125.12M","5.39%"
"Mar 01, 2003","583.3","620.0","640.0","565.0","134.82M","-5.66%"
"Apr 01, 2003","603.3","585.0","615.0","565.0","156.25M","3.43%"
"May 01, 2003","691.7","595.0","730.0","591.7","235.75M","14.65%"
"Jun 01, 2003","775.0","708.3","836.7","700.0","179.55M","12.04%"
"Jul 01, 2003","906.7","776.7","920.0","776.7","210.31M","16.99%"
"Aug 01, 2003","995.0","925.0","1,116.7","911.7","223.02M","9.74%"
"Sep 01, 2003","943.3","1,000.0","1,100.0","943.3","180.09M","-5.20%"
"Oct 01, 2003","995.0","958.3","1,125.0","938.3","240.29M","5.48%"
"Nov 01, 2003","951.7","1,025.0","1,030.0","865.0","152.50M","-4.35%"
"Dec 01, 2003","1,023.3","946.7","1,036.7","936.7","147.99M","7.52%"
"Jan 01, 2004","1,036.7","1,040.0","1,043.3","980.0","133.43M","1.31%"
"Feb 01, 2004","945.0","1,033.3","1,038.3","903.3","226.94M","-8.85%"
"Mar 01, 2004","978.3","965.0","986.7","916.7","230.30M","3.52%"
"Apr 01, 2004","1,101.7","983.3","1,108.3","971.7","205.69M","12.61%"
"May 01, 2004","1,031.7","1,106.7","1,120.0","978.3","150.33M","-6.35%"
"Jun 01, 2004","1,040.0","1,031.7","1,080.0","990.0","167.47M","0.80%"
"Jul 01, 2004","948.3","1,041.7","1,053.3","935.0","132.83M","-8.82%"
"Aug 01, 2004","876.7","925.0","935.0","845.0","196.34M","-7.55%"
"Sep 01, 2004","891.7","890.0","931.7","846.7","199.21M","1.71%"
"Oct 01, 2004","850.0","891.7","930.0","850.0","163.87M","-4.68%"
"Nov 01, 2004","846.7","850.0","868.3","826.7","171.25M","-0.39%"
"Dec 01, 2004","920.0","836.7","926.7","835.0","185.37M","8.66%"
"Jan 01, 2005","881.7","913.3","963.3","876.7","143.03M","-4.16%"
"Feb 01, 2005","895.0","883.3","921.7","866.7","108.11M","1.51%"
"Mar 01, 2005","885.0","888.3","908.3","871.7","154.82M","-1.12%"
"Apr 01, 2005","808.3","880.0","893.3","798.3","149.82M","-8.67%"
"May 01, 2005","830.0","816.7","851.7","805.0","217.83M","2.68%"
"Jun 01, 2005","855.0","821.7","863.3","820.0","152.50M","3.01%"
"Jul 01, 2005","903.3","856.7","928.3","846.7","131.50M","5.65%"
"Aug 01, 2005","971.7","943.3","1,015.0","940.0","204.44M","7.57%"
"Sep 01, 2005","1,066.7","981.7","1,093.3","978.3","196.87M","9.78%"
"Oct 01, 2005","1,106.7","1,075.0","1,165.0","1,040.0","222.25M","3.75%"
"Nov 01, 2005","1,046.7","1,123.3","1,178.3","1,040.0","143.70M","-5.42%"
"Dec 01, 2005","1,133.3","1,038.3","1,150.0","1,021.7","234.56M","8.27%"
"Jan 01, 2006","1,033.3","1,100.0","1,151.7","995.0","208.91M","-8.82%"
"Feb 01, 2006","998.3","1,031.7","1,043.3","941.7","218.80M","-3.39%"
"Mar 01, 2006","1,048.3","981.7","1,066.7","933.3","245.03M","5.01%"
"Apr 01, 2006","1,170.0","1,061.7","1,176.7","1,013.3","225.37M","11.61%"
"May 01, 2006","1,170.0","1,168.3","1,276.7","1,138.3","336.70M","0.00%"
"Jun 01, 2006","1,171.7","1,191.7","1,261.7","1,056.7","306.43M","0.15%"
"Jul 01, 2006","1,240.0","1,181.7","1,265.0","1,161.7","238.73M","5.83%"
"Aug 01, 2006","1,291.7","1,233.3","1,293.3","1,178.3","199.91M","4.17%"
"Sep 01, 2006","1,226.7","1,280.0","1,305.0","1,166.7","182.77M","-5.03%"
"Oct 01, 2006","1,215.0","1,236.7","1,365.0","1,175.0","317.96M","-0.95%"
"Nov 01, 2006","1,290.0","1,216.7","1,313.3","1,198.3","243.18M","6.17%"
"Dec 01, 2006","1,345.0","1,301.7","1,353.3","1,285.0","157.63M","4.26%"
"Jan 01, 2007","1,423.3","1,345.0","1,485.0","1,303.3","230.18M","5.82%"
"Feb 01, 2007","1,545.0","1,431.7","1,628.3","1,426.7","260.39M","8.55%"
"Mar 01, 2007","1,568.3","1,540.0","1,595.0","1,441.7","247.22M","1.51%"
"Apr 01, 2007","1,571.7","1,565.0","1,733.3","1,535.0","290.99M","0.22%"
"May 01, 2007","1,733.3","1,583.3","1,783.3","1,576.7","225.03M","10.28%"
"Jun 01, 2007","1,521.7","1,716.7","1,783.3","1,510.0","227.83M","-12.21%"
"Jul 01, 2007","1,316.7","1,523.3","1,535.0","1,290.0","282.40M","-13.47%"
"Aug 01, 2007","1,491.7","1,296.7","1,491.7","1,255.0","282.02M","13.29%"
"Sep 01, 2007","1,420.0","1,475.0","1,485.0","1,356.7","146.89M","-4.81%"
"Oct 01, 2007","1,445.0","1,410.0","1,578.3","1,380.0","220.62M","1.76%"
"Nov 01, 2007","1,310.0","1,441.7","1,441.7","1,228.3","266.49M","-9.34%"
"Dec 01, 2007","1,386.7","1,311.7","1,400.0","1,248.3","192.69M","5.85%"
"Jan 01, 2008","1,196.7","1,403.3","1,403.3","1,135.0","282.96M","-13.70%"
"Feb 01, 2008","1,066.7","1,163.3","1,241.7","1,006.7","339.78M","-10.86%"
"Mar 01, 2008","1,015.0","1,050.0","1,083.3","945.0","242.34M","-4.85%"
"Apr 01, 2008","1,110.0","1,005.0","1,170.0","991.7","242.86M","9.36%"
"May 01, 2008","1,218.3","1,115.0","1,220.0","1,075.0","209.74M","9.76%"
"Jun 01, 2008","1,093.3","1,198.3","1,208.3","1,073.3","212.44M","-10.26%"
"Jul 01, 2008","1,035.0","1,095.0","1,106.7","958.3","259.33M","-5.33%"
"Aug 01, 2008","1,066.7","1,033.3","1,128.3","1,020.0","222.79M","3.06%"
"Sep 01, 2008","981.7","1,033.3","1,083.3","933.3","239.21M","-7.97%"
"Oct 01, 2008","970.0","998.3","1,046.7","800.0","445.02M","-1.19%"
"Nov 01, 2008","1,033.3","1,011.7","1,051.7","883.3","270.46M","6.53%"
"Dec 01, 2008","1,058.3","1,018.3","1,086.7","945.0","216.03M","2.42%"
"Jan 01, 2009","950.0","1,058.3","1,063.3","883.3","221.08M","-10.23%"
"Feb 01, 2009","861.7","933.3","936.7","796.7","210.13M","-9.29%"
"Mar 01, 2009","770.0","828.3","836.7","698.3","341.04M","-10.64%"
"Apr 01, 2009","736.7","778.3","836.7","721.7","267.20M","-4.32%"
"May 01, 2009","830.0","741.7","840.0","735.0","209.82M","12.66%"
"Jun 01, 2009","853.3","835.0","870.0","806.7","216.85M","2.81%"
"Jul 01, 2009","836.7","851.7","910.0","828.3","200.79M","-1.95%"
"Aug 01, 2009","881.7","840.0","901.7","836.7","138.54M","5.38%"
"Sep 01, 2009","843.3","881.7","958.3","836.7","183.66M","-4.36%"
"Oct 01, 2009","806.7","860.0","865.0","780.0","232.30M","-4.34%"
"Nov 01, 2009","778.3","793.3","800.0","741.7","160.14M","-3.52%"
"Dec 01, 2009","821.7","780.0","833.3","766.7","168.60M","5.58%"
"Jan 01, 2010","794.2","823.3","921.7","792.5","234.83M","-3.35%"
"Feb 01, 2010","790.0","805.8","845.0","785.0","180.73M","-0.53%"
"Mar 01, 2010","806.7","791.7","812.5","781.7","183.81M","2.11%"
"Apr 01, 2010","759.2","818.3","823.3","754.2","219.52M","-5.89%"
"May 01, 2010","686.7","753.3","754.2","680.0","196.07M","-9.55%"
"Jun 01, 2010","707.5","694.2","728.3","676.7","207.28M","3.03%"
"Jul 01, 2010","700.8","696.7","750.0","691.7","153.19M","-0.95%"
"Aug 01, 2010","675.0","700.0","733.3","673.3","148.12M","-3.68%"
"Sep 01, 2010","665.8","670.8","713.3","663.3","162.39M","-1.36%"
"Oct 01, 2010","722.5","667.5","740.0","645.8","227.79M","8.51%"
"Nov 01, 2010","797.5","726.7","827.5","726.7","290.81M","10.38%"
"Dec 01, 2010","781.7","796.7","840.0","780.8","251.88M","-1.98%"
"Jan 01, 2011","768.3","792.5","825.0","767.5","199.46M","-1.71%"
"Feb 01, 2011","883.3","766.7","923.3","764.2","225.68M","14.97%"
"Mar 01, 2011","858.3","875.0","936.7","767.5","369.95M","-2.83%"
"Apr 01, 2011","896.7","858.3","903.3","805.0","220.58M","4.47%"
"May 01, 2011","970.0","908.3","1,001.7","905.0","267.84M","8.18%"
"Jun 01, 2011","961.7","968.3","1,000.0","930.0","201.65M","-0.86%"
"Jul 01, 2011","953.3","963.3","973.3","908.3","158.23M","-0.87%"
"Aug 01, 2011","950.0","970.0","981.7","865.0","268.85M","-0.35%"
"Sep 01, 2011","893.3","941.7","1,113.3","891.7","345.81M","-5.97%"
"Oct 01, 2011","965.0","890.0","995.0","890.0","200.49M","8.02%"
"Nov 01, 2011","841.7","960.0","1,010.0","833.3","189.09M","-12.78%"
"Dec 01, 2011","825.0","833.3","855.0","808.3","199.46M","-1.98%"
"Jan 01, 2012","805.0","836.7","843.3","789.2","173.15M","-2.42%"
"Feb 01, 2012","860.0","803.3","873.3","790.0","199.53M","6.83%"
"Mar 01, 2012","893.3","865.0","923.3","863.3","212.37M","3.88%"
"Apr 01, 2012","875.0","903.3","908.3","851.7","171.50M","-2.05%"
"May 01, 2012","807.5","866.7","868.3","803.3","177.98M","-7.71%"
"Jun 01, 2012","855.0","810.8","860.0","803.3","165.38M","5.88%"
"Jul 01, 2012","901.7","861.7","906.7","853.3","174.19M","5.46%"
"Aug 01, 2012","933.3","896.7","961.7","895.0","154.99M","3.51%"
"Sep 01, 2012","1,010.0","925.0","1,038.3","911.7","183.88M","8.21%"
"Oct 01, 2012","1,033.3","1,010.0","1,066.7","951.7","270.39M","2.31%"
"Nov 01, 2012","1,016.7","1,025.0","1,058.3","996.7","171.21M","-1.61%"
"Dec 01, 2012","1,015.0","1,028.3","1,033.3","963.3","157.95M","-0.16%"
"Jan 01, 2013","1,133.3","1,045.0","1,138.3","1,001.7","196.70M","11.66%"
"Feb 01, 2013","1,160.0","1,125.0","1,195.0","1,113.3","144.77M","2.35%"
"Mar 01, 2013","1,290.0","1,146.7","1,341.7","1,143.3","187.24M","11.21%"
"Apr 01, 2013","1,560.0","1,271.7","1,625.0","1,251.7","231.14M","20.93%"
"May 01, 2013","1,536.7","1,553.3","1,806.7","1,488.3","253.61M","-1.50%"
"Jun 01, 2013","1,720.0","1,513.3","1,723.3","1,366.7","221.35M","11.93%"
"Jul 01, 2013","1,803.3","1,700.0","1,846.7","1,643.3","175.03M","4.84%"
"Aug 01, 2013","1,565.0","1,813.3","1,886.7","1,551.7","196.41M","-13.22%"
"Sep 01, 2013","1,680.0","1,610.0","1,756.7","1,571.7","206.40M","7.35%"
"Oct 01, 2013","1,770.0","1,666.7","1,806.7","1,653.3","223.98M","5.36%"
"Nov 01, 2013","2,143.3","1,816.7","2,193.3","1,760.0","239.86M","21.09%"
"Dec 01, 2013","2,156.7","2,133.3","2,183.3","2,016.7","213.09M","0.62%"
"Jan 01, 2014","1,901.7","2,136.7","2,170.0","1,851.7","238.50M","-11.82%"
"Feb 01, 2014","2,067.0","1,904.0","2,070.0","1,773.0","223.96M","8.69%"
"Mar 01, 2014","1,992.0","2,048.3","2,096.3","1,842.3","191.95M","-3.63%"
"Apr 01, 2014","1,814.0","1,992.0","1,992.3","1,666.7","182.77M","-8.94%"
"May 01, 2014","2,017.7","1,810.0","2,017.7","1,780.0","201.56M","11.23%"
"Jun 01, 2014","2,059.7","2,040.0","2,071.3","1,951.3","160.00M","2.08%"
"Jul 01, 2014","1,999.0","2,059.7","2,127.3","1,996.0","131.56M","-2.95%"
"Aug 01, 2014","1,999.7","2,000.3","2,060.7","1,899.7","125.67M","0.03%"
"Sep 01, 2014","2,197.7","2,004.0","2,248.3","1,982.7","141.12M","9.90%"
"Oct 01, 2014","2,408.3","2,190.0","2,433.3","2,041.0","215.09M","9.59%"
"Nov 01, 2014","2,534.7","2,461.0","2,586.7","2,407.0","185.82M","5.25%"
"Dec 01, 2014","2,545.7","2,496.0","2,700.7","2,444.0","169.28M","0.43%"
"Jan 01, 2015","2,787.7","2,516.7","2,816.3","2,452.0","139.73M","9.51%"
"Feb 01, 2015","2,763.3","2,786.3","2,812.7","2,510.0","140.85M","-0.87%"
"Mar 01, 2015","2,720.5","2,766.3","2,850.0","2,601.0","175.47M","-1.55%"
"Apr 01, 2015","2,840.0","2,759.5","3,048.0","2,651.5","119.92M","4.39%"
"May 01, 2015","2,811.0","2,806.5","2,920.0","2,688.0","109.89M","-1.02%"
"Jun 01, 2015","2,954.0","2,729.0","2,990.0","2,727.0","123.87M","5.09%"
"Jul 01, 2015","3,150.5","2,937.5","3,213.5","2,875.5","121.46M","6.65%"
"Aug 01, 2015","3,018.0","3,149.5","3,375.0","2,817.0","139.87M","-4.21%"
"Sep 01, 2015","2,667.0","3,017.0","3,196.0","2,519.0","204.94M","-11.63%"
"Oct 01, 2015","2,946.0","2,716.5","2,981.5","2,582.0","137.71M","10.46%"
"Nov 01, 2015","3,058.0","2,896.0","3,115.0","2,829.5","102.41M","3.80%"
"Dec 01, 2015","3,154.0","3,079.0","3,284.0","2,845.0","126.11M","3.14%"
"Jan 01, 2016","3,008.0","3,110.0","3,140.0","2,694.5","143.24M","-4.63%"
"Feb 01, 2016","2,878.0","3,148.0","3,240.0","2,696.0","179.10M","-4.32%"
"Mar 01, 2016","3,006.0","2,878.0","3,163.0","2,817.0","142.41M","4.45%"
"Apr 01, 2016","3,169.0","3,057.0","3,387.0","2,842.5","137.24M","5.42%"
"May 01, 2016","3,237.0","3,011.0","3,446.0","3,011.0","138.36M","2.15%"
"Jun 01, 2016","3,113.0","3,237.0","3,237.0","2,831.0","153.39M","-3.83%"
"Jul 01, 2016","3,145.0","3,134.0","3,300.0","3,029.0","119.05M","1.03%"
"Aug 01, 2016","3,036.0","3,157.0","3,378.0","3,028.0","143.96M","-3.47%"
"Sep 01, 2016","3,115.0","3,051.0","3,221.0","3,005.0","114.47M","2.60%"
"Oct 01, 2016","3,192.0","3,139.0","3,192.0","3,035.0","89.81M","2.47%"
"Nov 01, 2016","2,999.0","3,192.0","3,229.0","2,745.5","194.27M","-6.05%"
"Dec 01, 2016","2,959.5","3,024.0","3,125.0","2,843.5","156.96M","-1.32%"
"Jan 01, 2017","3,030.0","2,960.0","3,110.0","2,959.5","108.53M","2.38%"
"Feb 01, 2017","2,939.0","3,008.0","3,036.0","2,908.5","106.70M","-3.00%"
"Mar 01, 2017","2,922.0","2,966.0","3,060.0","2,922.0","119.64M","-0.58%"
"Apr 01, 2017","2,955.5","2,901.0","2,970.0","2,840.5","115.09M","1.15%"
"May 01, 2017","3,066.0","2,979.0","3,131.0","2,945.5","98.55M","3.74%"
"Jun 01, 2017","2,975.0","3,072.0","3,123.0","2,957.5","124.82M","-2.97%"
"Jul 01, 2017","2,920.0","2,979.0","3,010.0","2,863.5","110.35M","-1.85%"
"Aug 01, 2017","2,967.0","2,921.5","3,041.0","2,901.5","111.71M","1.61%"
"Sep 01, 2017","2,967.0","2,974.5","3,026.0","2,916.0","109.37M","0.00%"
"Oct 01, 2017","3,024.0","2,966.5","3,092.0","2,949.0","118.40M","1.92%"
"Nov 01, 2017","3,215.0","3,035.0","3,216.0","2,961.0","132.06M","6.32%"
"Dec 01, 2017","2,804.5","3,255.0","3,260.0","2,803.0","167.62M","-12.77%"
"Jan 01, 2018","2,753.0","2,839.0","2,858.0","2,727.0","155.22M","-1.84%"
"Feb 01, 2018","2,635.5","2,803.0","2,834.5","2,565.0","163.34M","-4.27%"
"Mar 01, 2018","2,716.5","2,603.5","2,728.0","2,551.5","159.08M","3.07%"
"Apr 01, 2018","2,937.0","2,700.0","2,943.0","2,646.5","103.66M","8.12%"
"May 01, 2018","2,945.5","2,919.0","3,008.0","2,840.5","109.32M","0.29%"
"Jun 01, 2018","3,031.0","2,930.0","3,095.0","2,902.0","112.73M","2.90%"
"Jul 01, 2018","3,113.0","3,030.0","3,187.0","2,921.5","96.06M","2.71%"
"Aug 01, 2018","2,941.0","3,107.0","3,162.0","2,815.5","143.19M","-5.53%"
"Sep 01, 2018","3,139.0","2,935.0","3,149.0","2,877.5","103.00M","6.73%"
"Oct 01, 2018","2,814.5","3,150.0","3,173.0","2,730.5","144.72M","-10.34%"
"Nov 01, 2018","2,664.0","2,464.5","2,743.5","2,331.5","213.91M","-5.35%"
"Dec 01, 2018","2,624.0","2,698.5","2,708.0","2,432.5","150.33M","-1.50%"
"Jan 01, 2019","2,723.0","2,595.0","2,730.0","2,590.5","111.06M","3.77%"
"Feb 01, 2019","2,688.5","2,720.0","2,736.5","2,636.0","94.24M","-1.27%"
"Mar 01, 2019","2,385.0","2,694.0","2,701.0","2,353.5","152.72M","-11.29%"
"Apr 01, 2019","2,540.5","2,396.0","2,551.5","2,372.5","127.19M","6.52%"
"May 01, 2019","2,788.5","2,620.0","2,814.5","2,523.0","139.16M","9.76%"
"Jun 01, 2019","2,743.5","2,740.5","2,824.5","2,684.0","121.87M","-1.61%"
"Jul 01, 2019","2,853.5","2,766.0","2,914.5","2,727.0","96.56M","4.01%"
"Aug 01, 2019","2,835.0","2,865.0","2,879.0","2,629.0","108.70M","-0.65%"
"Sep 01, 2019","2,825.0","2,818.0","2,956.5","2,758.5","116.27M","-0.35%"
"Oct 01, 2019","2,999.0","2,839.0","3,026.0","2,828.5","111.33M","6.16%"
"Nov 01, 2019","3,139.0","2,996.5","3,227.0","2,994.0","93.03M","4.67%"
"Dec 01, 2019","3,253.0","3,143.0","3,312.0","3,132.0","92.87M","3.63%"
"Jan 01, 2020","3,271.0","3,237.0","3,336.0","3,211.0","78.04M","0.55%"
"Feb 01, 2020","3,058.0","3,291.0","3,451.0","3,036.0","108.70M","-6.51%"
"Mar 01, 2020","3,190.0","2,938.0","3,339.0","2,658.0","310.21M","4.32%"
"Apr 01, 2020","3,109.0","3,172.0","3,333.0","3,000.0","145.73M","-2.54%"
"May 01, 2020","3,136.0","3,131.0","3,283.0","3,041.0","114.36M","0.87%"
"Jun 01, 2020","3,234.0","3,137.0","3,258.0","3,116.0","110.61M","3.13%"
"Jul 01, 2020","3,259.0","3,242.0","3,372.0","3,163.0","76.84M","0.77%"
